Transaction_ID,Date,Year,Month,Quarter,Department,Region,Product_Category,Customer_Segment,Revenue,COGS,Operating_Expense,Budget_Revenue,Budget_COGS,Budget_Expense
TXN01985,30/03/2024,2024,3,Q1,Marketing,Wellington,Support Services,Individual,6838.75,2648.05,768.25,6231.9,2728.6,797.49
TXN00062,31/03/2024,2024,3,Q1,Operations,Auckland,Professional Services,SME,34074.98,13462.64,2576.48,31448.7,13404.87,2666.75
TXN01253,31/03/2024,2024,3,Q1,Operations,Wellington,Hardware,Corporate,11472.05,7965.28,841.71,11484.57,7804.65,861.52
TXN01570,31/03/2024,2024,3,Q1,Customer Service,Auckland,Software,Corporate,28837.46,10048.77,2397.13,28121.35,9726.82,2545.38
TXN01990,31/03/2024,2024,3,Q1,Marketing,Tauranga,Consulting,Government,20936.18,8550.69,2339.93,19828.44,8857.96,2377.98
TXN01364,1/04/2024,2024,4,Q2,Marketing,Christchurch,Professional Services,SME,14679.71,5846.01,1703.02,14323.51,6013.02,1735.9
TXN00103,2/04/2024,2024,4,Q2,IT,Wellington,Consulting,SME,21630.11,8876.37,2038.68,20431.06,9036.62,2119.14
TXN00135,2/04/2024,2024,4,Q2,Customer Service,Wellington,Professional Services,Corporate,24550.68,8906.52,2097.89,23109.03,8750.26,1961.7
TXN00464,2/04/2024,2024,4,Q2,Sales,Christchurch,Software,SME,20024.64,7232.71,2070.38,19275.4,7595.3,2222.86
TXN00521,2/04/2024,2024,4,Q2,Customer Service,Hamilton,Hardware,Government,10767.13,7074.75,1037.36,9917.59,6836.53,1055.24
TXN01359,2/04/2024,2024,4,Q2,IT,Auckland,Hardware,SME,18681.49,12198.67,1617.11,17474.44,12271.68,1573.79
TXN01543,2/04/2024,2024,4,Q2,Operations,Tauranga,Consulting,Corporate,34035.03,14498.45,2577.17,32034.68,14741.78,2493.09
TXN01736,2/04/2024,2024,4,Q2,Operations,Hamilton,Hardware,Corporate,15423.25,9882.78,1190.43,15272.06,9954.65,1248.98
TXN00229,3/04/2024,2024,4,Q2,Administration,Tauranga,Hardware,Corporate,8744.78,6250.1,770.68,8788.77,6123.18,771.39
TXN00997,3/04/2024,2024,4,Q2,IT,Auckland,Consulting,SME,26595.43,10847.6,2618.6,25239.8,11384.41,2761.77
TXN01308,3/04/2024,2024,4,Q2,Administration,Christchurch,Professional Services,SME,16688.64,6881.52,1243.95,16635.79,6836.83,1205.91
TXN00539,4/04/2024,2024,4,Q2,Operations,Auckland,Professional Services,Government,18763.75,7408.42,1450.95,17303.74,7535.41,1499.47
TXN00683,5/04/2024,2024,4,Q2,Sales,Auckland,Support Services,SME,13759.58,5468.82,1281.29,12345.17,5533.95,1238.12
TXN01906,6/04/2024,2024,4,Q2,Marketing,Hamilton,Consulting,SME,13814.5,6050.25,1777.81,12085.54,5921.8,1853.77
TXN01929,6/04/2024,2024,4,Q2,Marketing,Tauranga,Support Services,Corporate,10543,4299.5,1263.81,10155.88,4392.59,1281.27
TXN00003,9/04/2024,2024,4,Q2,Operations,Auckland,Hardware,Corporate,19739.77,13639.18,1555.17,18812.52,14491.11,1636.14
TXN00076,9/04/2024,2024,4,Q2,Customer Service,Christchurch,Hardware,SME,13969.47,9288.93,1254.45,13832.46,9425.07,1244.45
TXN00451,9/04/2024,2024,4,Q2,Operations,Auckland,Support Services,Government,10661.67,4090.57,807.04,10511.49,4009.77,862.05
TXN00071,10/04/2024,2024,4,Q2,Administration,Christchurch,Software,Corporate,18213.42,6006.23,1456.09,17697.81,6312.84,1468.06
TXN01556,11/04/2024,2024,4,Q2,Customer Service,Tauranga,Software,Corporate,22293.28,7630.86,1982.71,22434.9,7722.84,2229.85
TXN01155,12/04/2024,2024,4,Q2,Operations,Auckland,Hardware,Corporate,24034.16,16652.96,2191.16,23413.95,17368.55,2302.73
TXN01784,12/04/2024,2024,4,Q2,Sales,Christchurch,Training,SME,8298.9,3645.42,794.27,7604.75,3854.78,858.58
TXN01837,12/04/2024,2024,4,Q2,Operations,Hamilton,Consulting,Government,16144,6712.2,1274.61,17248.09,6793.43,1348.87
TXN01841,12/04/2024,2024,4,Q2,Sales,Wellington,Software,Corporate,26058.55,9385.2,2241.88,27067.15,9973.79,2296.05
TXN00340,13/04/2024,2024,4,Q2,Operations,Christchurch,Hardware,SME,10460.26,6835.19,788.38,9853.39,6773.23,804.34
TXN00597,13/04/2024,2024,4,Q2,Operations,Tauranga,Training,SME,6569.87,3099.39,559.59,6848.33,3224.73,582.19
TXN01082,13/04/2024,2024,4,Q2,Sales,Auckland,Professional Services,SME,17890.23,6480.34,1739.21,16532.86,6452.42,1612.55
TXN01544,13/04/2024,2024,4,Q2,Operations,Auckland,Professional Services,SME,32072.34,13799.63,2762.31,30245.54,14054.66,2844.58
TXN01956,13/04/2024,2024,4,Q2,Sales,Wellington,Consulting,SME,26280.08,10655.43,2386.47,25740.08,10080.85,2301.56
TXN00194,14/04/2024,2024,4,Q2,Administration,Wellington,Hardware,Corporate,10958.63,7339.44,651.34,10714.51,7350.68,691.17
TXN00230,14/04/2024,2024,4,Q2,Administration,Auckland,Software,Government,26381.25,8913.85,1823.03,24342.69,8837.68,1828.09
TXN01518,14/04/2024,2024,4,Q2,Sales,Hamilton,Professional Services,Corporate,28960.53,12002.01,2461.38,25445.88,12324.89,2493.03
TXN00629,15/04/2024,2024,4,Q2,Operations,Auckland,Software,Corporate,40161.81,14191.85,3105.23,39013.88,14621.63,2796.37
TXN01901,15/04/2024,2024,4,Q2,Customer Service,Wellington,Hardware,Corporate,17767.5,13127.46,1660.18,18863.93,13547.32,1720.77
TXN01627,16/04/2024,2024,4,Q2,Customer Service,Tauranga,Software,SME,16242.98,5853.57,1271.63,17855.8,5922.52,1299.72
TXN01546,17/04/2024,2024,4,Q2,IT,Christchurch,Professional Services,Corporate,31424.1,12648.72,3390.23,29037.29,12583.59,3730.6
TXN00416,18/04/2024,2024,4,Q2,Operations,Auckland,Hardware,Government,27162.35,18698.4,2103.59,25112.26,18616.51,2212.69
TXN01250,18/04/2024,2024,4,Q2,Marketing,Wellington,Hardware,Individual,9278.49,5792.3,982.32,9533.17,5753.87,1056.12
TXN01290,18/04/2024,2024,4,Q2,Sales,Hamilton,Consulting,Corporate,22905.79,10115.07,2274.23,20638.24,10048.57,2358.33
TXN00287,19/04/2024,2024,4,Q2,Sales,Auckland,Software,Government,22755.65,7741.74,2108.47,21049.02,7557.31,2293.69
TXN01102,19/04/2024,2024,4,Q2,Sales,Christchurch,Consulting,Government,34383.57,14847.71,3323.04,36332.87,14597.71,3477.59
TXN01558,20/04/2024,2024,4,Q2,Marketing,Christchurch,Software,Corporate,20648.9,7341.58,2431.06,20231.67,7773.77,2490.04
TXN01492,23/04/2024,2024,4,Q2,Administration,Auckland,Software,SME,16165.61,5820.74,1207.77,14542.56,6082.13,1251.13
TXN01987,23/04/2024,2024,4,Q2,Sales,Hamilton,Training,Individual,4767.71,2032.6,438.31,5033.19,2164.14,467.65
TXN00897,24/04/2024,2024,4,Q2,Operations,Auckland,Support Services,Corporate,19928.37,7324.86,1637.15,20679.74,7365.8,1675
TXN01011,24/04/2024,2024,4,Q2,IT,Wellington,Consulting,SME,22572.2,9727.69,2337.17,20935.88,10170.94,2454.05
TXN01336,24/04/2024,2024,4,Q2,Sales,Auckland,Professional Services,Individual,14591.01,6347.38,1403.45,13094.24,5916.27,1439.75
TXN01491,24/04/2024,2024,4,Q2,Sales,Hamilton,Consulting,Government,22728.12,9888.61,2138.9,21878.39,9891.7,2260.82
TXN01563,24/04/2024,2024,4,Q2,Customer Service,Auckland,Software,Government,32369.52,11386.93,2758.11,31414.02,11690.2,3042.88
TXN01683,24/04/2024,2024,4,Q2,Operations,Wellington,Professional Services,SME,17779.78,6862.37,1275.9,16606.54,7252.81,1216.93
TXN01964,24/04/2024,2024,4,Q2,Customer Service,Auckland,Support Services,Government,16815.88,6556.39,1457.7,15913.27,6891.51,1534.71
TXN00782,25/04/2024,2024,4,Q2,Sales,Wellington,Support Services,Corporate,16041.12,5882.71,1638.44,15534.68,6236.18,1689.89
TXN01477,25/04/2024,2024,4,Q2,Operations,Wellington,Hardware,Government,18419.58,12741.87,1411.23,18322.8,13618.21,1398.02
TXN01630,25/04/2024,2024,4,Q2,Customer Service,Wellington,Consulting,Government,25139.61,10795.22,1936.54,23906.19,11050.91,1969.41
TXN00397,26/04/2024,2024,4,Q2,Administration,Christchurch,Software,Government,18650.67,6259.96,1388.37,18452.81,6527.88,1502.1
TXN00818,26/04/2024,2024,4,Q2,Sales,Hamilton,Hardware,SME,12833.32,8971.31,1140.96,12869.19,9154.9,1213.28
TXN01773,26/04/2024,2024,4,Q2,IT,Auckland,Professional Services,Government,31056.46,11485.54,3103.4,31438.69,12055.94,3204.14
TXN01897,26/04/2024,2024,4,Q2,Customer Service,Auckland,Support Services,Government,9972.09,3801.25,868.81,9133.62,3628.98,904.9
TXN00092,27/04/2024,2024,4,Q2,Administration,Christchurch,Training,Government,9997.68,4707.64,885.95,9867.71,4840.5,876.06
TXN00300,27/04/2024,2024,4,Q2,IT,Wellington,Professional Services,SME,24046.48,8992.06,2804.81,22011.63,8831.22,2964.31
TXN00506,27/04/2024,2024,4,Q2,Operations,Auckland,Hardware,SME,21226.74,13222.86,1785.25,20153.19,13215.93,1720.08
TXN01660,27/04/2024,2024,4,Q2,Sales,Tauranga,Support Services,Corporate,9979.45,3595.37,981.03,9907.88,3743.99,1024.51
TXN01685,27/04/2024,2024,4,Q2,Marketing,Tauranga,Professional Services,SME,13353.33,5399.02,1611.95,12848.12,5445.37,1551.9
TXN00436,28/04/2024,2024,4,Q2,Sales,Wellington,Consulting,SME,18760.17,7415.4,1696.43,18617.19,7254.46,1714.86
TXN01279,28/04/2024,2024,4,Q2,Sales,Auckland,Support Services,Government,16129.8,6080.4,1497.98,14700.26,5954.2,1555.86
TXN00669,29/04/2024,2024,4,Q2,Sales,Wellington,Support Services,SME,13382.42,5073.46,1090.52,13271.67,5335.03,1080.15
TXN00900,29/04/2024,2024,4,Q2,Administration,Christchurch,Professional Services,SME,17939.85,6881.71,1333.8,17161.72,6834.74,1341.9
TXN01152,29/04/2024,2024,4,Q2,IT,Wellington,Consulting,SME,26735.6,10865.48,2813.67,23972.88,10843.64,2797.36
TXN01819,29/04/2024,2024,4,Q2,Administration,Auckland,Support Services,Corporate,18095.94,6843.06,1412.37,17232.1,7211.69,1406.25
TXN01891,29/04/2024,2024,4,Q2,Customer Service,Auckland,Support Services,SME,8729.14,3252.04,737.09,7899.69,3351.1,842.68
TXN00667,30/04/2024,2024,4,Q2,Customer Service,Christchurch,Support Services,Individual,7230.02,2837.11,622.29,6517.83,2890.48,673.82
TXN01022,1/05/2024,2024,5,Q2,Marketing,Christchurch,Software,SME,7514.4,2508.08,844.25,6608.91,2673.87,852.75
TXN01174,1/05/2024,2024,5,Q2,Sales,Auckland,Support Services,Government,19627.98,7666.25,1745.85,19145.97,8006.1,1895.42
TXN01597,1/05/2024,2024,5,Q2,Administration,Auckland,Support Services,Individual,6181.79,2352.86,484.14,5905.79,2273.23,486.65
TXN01695,1/05/2024,2024,5,Q2,Operations,Christchurch,Consulting,SME,19043.73,7911.45,1401.57,20652.95,8025.97,1431.73
TXN01012,2/05/2024,2024,5,Q2,Customer Service,Hamilton,Software,SME,13739.8,4340.25,1060.65,13944.93,4152.72,1150.29
TXN01673,3/05/2024,2024,5,Q2,Marketing,Auckland,Support Services,SME,14787.45,5435.93,1722.36,14448.57,5534.25,1664.74
TXN00037,4/05/2024,2024,5,Q2,Operations,Hamilton,Support Services,Individual,12116.61,4825.81,901.99,11629.09,4701.67,944.83
TXN00767,4/05/2024,2024,5,Q2,Customer Service,Tauranga,Software,Corporate,20097.16,7443.81,1697.23,19389.88,7371.26,1835.48
TXN00795,4/05/2024,2024,5,Q2,Operations,Wellington,Software,Corporate,26898.99,8809.58,2031.45,25753.4,8809.21,2083.69
TXN01349,4/05/2024,2024,5,Q2,Sales,Auckland,Hardware,Corporate,25906.74,18120.48,2389.52,22598.63,17915.73,2346.72
TXN00815,5/05/2024,2024,5,Q2,IT,Auckland,Professional Services,Corporate,44404.72,19027.36,4018.96,41481.36,19509.2,3945.83
TXN00307,6/05/2024,2024,5,Q2,Sales,Christchurch,Hardware,SME,11402.94,7723.78,944.04,11326.32,8410.12,976.94
TXN00535,6/05/2024,2024,5,Q2,Operations,Auckland,Hardware,Government,29523.13,18846.89,2253.98,29734.02,21390.97,2472.09
TXN00662,6/05/2024,2024,5,Q2,Sales,Hamilton,Consulting,SME,17244.13,8168.1,1682.82,16670.35,8351.41,1675.96
TXN00689,6/05/2024,2024,5,Q2,Customer Service,Auckland,Training,Corporate,11944.64,5038.69,1144.25,11171.45,5082.56,1242.22
TXN01034,6/05/2024,2024,5,Q2,Administration,Auckland,Software,Corporate,25800.55,8655.45,1787.23,24204.44,8714.8,1905.7
TXN01343,6/05/2024,2024,5,Q2,Sales,Wellington,Consulting,SME,31977.37,12713.68,3183.39,30186.35,12880.9,3413.21
TXN01738,6/05/2024,2024,5,Q2,Marketing,Hamilton,Training,Individual,5213.71,2402.86,549.92,5211.64,2397.25,598.36
TXN01297,7/05/2024,2024,5,Q2,Customer Service,Auckland,Support Services,Corporate,9665.57,3382.79,782.45,8752.79,3362.78,783.75
TXN01322,7/05/2024,2024,5,Q2,IT,Christchurch,Support Services,Corporate,15078.2,5652.33,1387.82,15428.2,5513,1480.78
TXN00355,8/05/2024,2024,5,Q2,Administration,Christchurch,Hardware,Corporate,14405.72,9497.73,1223.92,14697.12,9635.44,1261.09
TXN01182,9/05/2024,2024,5,Q2,Customer Service,Auckland,Support Services,Individual,5872.04,2143.66,543.45,5507.98,2172.67,541.18
TXN01640,9/05/2024,2024,5,Q2,Customer Service,Hamilton,Training,Corporate,13948.93,6276.79,1023.81,14384.99,6139.24,1003.19
TXN01428,10/05/2024,2024,5,Q2,Administration,Tauranga,Hardware,Individual,7163.96,4887.37,539.82,7144.27,4773.42,518.49
TXN01469,10/05/2024,2024,5,Q2,Marketing,Wellington,Professional Services,Government,21551.66,8979.3,2902.36,20374.89,9739.37,3184.07
TXN01857,10/05/2024,2024,5,Q2,Customer Service,Auckland,Software,Individual,10302.31,3755.52,751.04,10001.9,3864.48,737.68
TXN00491,11/05/2024,2024,5,Q2,Customer Service,Auckland,Hardware,Corporate,26397.03,19181.45,2389.16,25621.25,19271.48,2585.64
TXN00984,11/05/2024,2024,5,Q2,Sales,Tauranga,Professional Services,Government,20875.24,8817.15,2035.77,19649.62,8671.16,2192.7
TXN00729,12/05/2024,2024,5,Q2,Administration,Auckland,Consulting,Government,18341.34,7363.44,1474.27,18199.72,7302.9,1546.67
TXN01043,12/05/2024,2024,5,Q2,Marketing,Auckland,Hardware,Government,12164.85,8202.7,1463.44,11518.21,8483.04,1587.22
TXN01430,12/05/2024,2024,5,Q2,Sales,Wellington,Consulting,Individual,16465.5,7201.98,1890.18,16584.66,7465.81,1943.46
TXN01328,13/05/2024,2024,5,Q2,Customer Service,Auckland,Consulting,Government,20412.16,8786.69,1639.33,20886.18,8932,1696.41
TXN00874,14/05/2024,2024,5,Q2,Sales,Hamilton,Software,SME,18433.03,5698.7,1821.97,17359.14,5959.03,1762.78
TXN01856,14/05/2024,2024,5,Q2,Customer Service,Auckland,Professional Services,Corporate,24350,9203.71,2291.86,23438.92,9108.92,2354.68
TXN01871,14/05/2024,2024,5,Q2,Sales,Auckland,Consulting,Individual,15838.69,6492.26,1357.29,15929.27,6458.33,1414.53
TXN00077,15/05/2024,2024,5,Q2,Administration,Hamilton,Hardware,SME,9216.77,6848.53,622.95,9279.9,6910.47,670.15
TXN01229,15/05/2024,2024,5,Q2,Customer Service,Auckland,Support Services,Corporate,10743.33,4106.08,918.28,11027.27,3918.13,946.46
TXN01704,15/05/2024,2024,5,Q2,Sales,Christchurch,Consulting,Corporate,31138.67,12523.61,2941.16,28128.57,12591.85,2894.94
TXN01879,15/05/2024,2024,5,Q2,Sales,Christchurch,Hardware,SME,15699.4,9996.66,1637.52,14907.05,9971.44,1671.32
TXN00720,16/05/2024,2024,5,Q2,Customer Service,Auckland,Hardware,Government,15680.31,11076.37,1505.03,13708.11,11489.29,1508.88
TXN00804,16/05/2024,2024,5,Q2,Customer Service,Christchurch,Software,Corporate,19212.22,6733.22,1656.49,19126.03,7001.56,1564.82
TXN01742,16/05/2024,2024,5,Q2,Sales,Tauranga,Consulting,Corporate,19031.66,8076.19,1879.7,18932.41,8343.26,1989.95
TXN00427,17/05/2024,2024,5,Q2,Sales,Christchurch,Software,Individual,10364.76,3632.32,837.96,10618.12,3565.28,902.43
TXN01330,17/05/2024,2024,5,Q2,Administration,Christchurch,Hardware,Corporate,9506.98,6255.78,757.59,9464.36,6604.78,765.79
TXN00203,18/05/2024,2024,5,Q2,Customer Service,Hamilton,Professional Services,Individual,12421.36,5081.48,1008.08,11796.61,4833.5,1033.15
TXN00460,19/05/2024,2024,5,Q2,Sales,Wellington,Consulting,Government,24905.55,10306,2552.17,25820.02,11209.98,2530.24
TXN01325,19/05/2024,2024,5,Q2,Operations,Tauranga,Hardware,Corporate,15060.12,10992.42,1095.12,14063.39,10890.08,1079.93
TXN00146,20/05/2024,2024,5,Q2,Sales,Hamilton,Hardware,Corporate,20222.27,13360.95,1928.72,20031.34,13305.74,2053.21
TXN01927,20/05/2024,2024,5,Q2,IT,Wellington,Software,Government,30296.53,10483.74,2525,31706,10567.71,2707.1
TXN00758,21/05/2024,2024,5,Q2,Sales,Christchurch,Professional Services,Corporate,22252.27,8842.59,1989.66,22617.33,8834.54,2171.81
TXN01360,21/05/2024,2024,5,Q2,Operations,Auckland,Software,Individual,11044.95,3612.6,761.03,10997.94,3872.64,724.96
TXN01398,21/05/2024,2024,5,Q2,Sales,Hamilton,Software,Corporate,22439.09,6687.89,1899.08,21442.95,6877.4,1884.8
TXN00712,22/05/2024,2024,5,Q2,Marketing,Christchurch,Consulting,Corporate,22035.22,9114.59,2949.09,21897.55,9137.52,2959.23
TXN01583,22/05/2024,2024,5,Q2,Marketing,Auckland,Consulting,Government,47150.48,19973.43,5733.73,44460.75,20367.92,6104.17
TXN01833,22/05/2024,2024,5,Q2,Administration,Christchurch,Training,SME,6496.1,2967.31,459.75,6369.2,2976.99,462.48
TXN01884,22/05/2024,2024,5,Q2,Sales,Auckland,Hardware,Government,16090.33,10267.1,1494.04,16348.96,10910.21,1421.17
TXN00162,23/05/2024,2024,5,Q2,Marketing,Auckland,Training,Government,9112.2,3781.39,1057.48,8520.13,3814.6,1103.71
TXN01870,23/05/2024,2024,5,Q2,IT,Wellington,Professional Services,Government,26103.2,11458.57,2752.23,25894.02,11751.44,2863.75
TXN00450,24/05/2024,2024,5,Q2,Marketing,Auckland,Professional Services,SME,15426.38,6135.92,2059.9,15052.15,6556.82,2004.19
TXN00950,24/05/2024,2024,5,Q2,Customer Service,Auckland,Software,SME,14477.98,4766.07,1359.26,14256.45,4905.93,1483.64
TXN01166,24/05/2024,2024,5,Q2,Operations,Auckland,Training,SME,10508.88,4956.43,785.87,10307.15,5049.44,824.97
TXN01217,24/05/2024,2024,5,Q2,Administration,Wellington,Consulting,Individual,9289.16,3725.43,712.09,9475.93,3663.65,736.62
TXN01458,24/05/2024,2024,5,Q2,Customer Service,Hamilton,Software,Government,14922.22,4900.98,1169.97,15300.87,4855.06,1223.08
TXN00796,25/05/2024,2024,5,Q2,Administration,Christchurch,Software,Government,17451.13,5977.8,1270.16,18056.36,6303.3,1278.62
TXN01515,25/05/2024,2024,5,Q2,Administration,Auckland,Hardware,Corporate,23604.54,17144.68,2019.58,22973.4,17021.39,2088.77
TXN01504,26/05/2024,2024,5,Q2,Administration,Wellington,Support Services,Individual,4973.77,1930.48,347.81,4649.7,1880.18,347.17
TXN00069,27/05/2024,2024,5,Q2,Operations,Christchurch,Software,SME,20176.62,6702.51,1439.05,20631.04,6434.85,1507.99
TXN00177,27/05/2024,2024,5,Q2,Administration,Christchurch,Hardware,Corporate,12226.14,8502.16,854.19,12252.55,8467.97,872.01
TXN00488,27/05/2024,2024,5,Q2,Sales,Wellington,Hardware,SME,7940.97,5351.32,782.37,7826.99,5453.44,820.39
TXN01778,27/05/2024,2024,5,Q2,Sales,Wellington,Consulting,SME,29585,13044.04,2684.49,27128.7,14053.94,2787.64
TXN01786,27/05/2024,2024,5,Q2,Operations,Christchurch,Hardware,Corporate,19665.72,12583.28,1681.69,18019.94,12393.78,1663.27
TXN01832,27/05/2024,2024,5,Q2,Administration,Tauranga,Support Services,SME,8617.26,3381.09,550.66,8843.16,3452.31,572.77
TXN01864,27/05/2024,2024,5,Q2,Operations,Auckland,Hardware,SME,9909.88,6820.83,759.79,9534.21,6932.26,781.82
TXN01892,27/05/2024,2024,5,Q2,Administration,Auckland,Support Services,Individual,8063.46,2933.05,705.45,8142.91,2802.57,723.55
TXN00932,28/05/2024,2024,5,Q2,Operations,Christchurch,Training,Corporate,8500.28,3710.12,680.48,8204.6,3806.5,690.29
TXN00957,28/05/2024,2024,5,Q2,Marketing,Tauranga,Software,Individual,8523.67,2924.64,1071.98,8330.92,2989.61,1101.38
TXN01622,28/05/2024,2024,5,Q2,Marketing,Christchurch,Support Services,Individual,3979.15,1479.94,450.91,3919.33,1535.89,460.66
TXN00035,30/05/2024,2024,5,Q2,Sales,Auckland,Consulting,Government,23969.48,9862.93,2189.9,22833.79,9630.41,2239.14
TXN00320,30/05/2024,2024,5,Q2,Sales,Auckland,Software,Individual,16219.14,5473.07,1736.03,15868.42,5472.81,1716.53
TXN01023,30/05/2024,2024,5,Q2,Customer Service,Auckland,Software,Individual,12471.71,4267.62,948.09,12628.42,4320.76,915.26
TXN01795,30/05/2024,2024,5,Q2,IT,Auckland,Consulting,Individual,19222.28,8528.96,1968.84,19585.16,8859.04,2123.25
TXN00614,1/06/2024,2024,6,Q2,Customer Service,Auckland,Support Services,Corporate,12125.33,4579.77,942.94,11562.36,4706.06,926.2
TXN00263,2/06/2024,2024,6,Q2,Marketing,Auckland,Software,Government,27360.8,9205.35,3413.95,27965.72,9403.61,3387.61
TXN00323,2/06/2024,2024,6,Q2,IT,Auckland,Professional Services,SME,31818.56,12731.22,3069.28,29200.5,12113.28,3124.1
TXN01103,2/06/2024,2024,6,Q2,Administration,Wellington,Support Services,SME,10429.98,4116.2,733.03,10257.85,4007.82,730.72
TXN01804,2/06/2024,2024,6,Q2,IT,Auckland,Consulting,Corporate,26477.43,11177.66,2489.13,26371.1,11503.57,2497.26
TXN00224,3/06/2024,2024,6,Q2,Sales,Wellington,Hardware,Corporate,31285.57,20781.94,2956.24,29694.14,20566.55,2997.09
TXN00775,3/06/2024,2024,6,Q2,Operations,Wellington,Hardware,SME,13320.64,8366.33,1197.25,13055.08,8669.96,1240.45
TXN00837,4/06/2024,2024,6,Q2,Customer Service,Christchurch,Hardware,SME,11402.3,7289.55,963.57,11278.08,7359.72,971.24
TXN00944,5/06/2024,2024,6,Q2,Sales,Auckland,Hardware,Corporate,28911.48,18445.31,2857.76,28210.73,18580.06,2954.6
TXN01126,5/06/2024,2024,6,Q2,Customer Service,Christchurch,Consulting,SME,17808.65,7377.38,1486.34,17843.47,7037.96,1402.29
TXN01434,5/06/2024,2024,6,Q2,Sales,Auckland,Support Services,Corporate,12393.29,4575.22,1176.08,12343.9,4422.15,1170.48
TXN00537,6/06/2024,2024,6,Q2,Sales,Wellington,Support Services,SME,13636.4,5067.93,1217.86,14051.39,5211.29,1114.93
TXN00578,6/06/2024,2024,6,Q2,Operations,Wellington,Software,SME,16853.13,6132.16,1448.32,16618.48,6129.79,1538.13
TXN00888,6/06/2024,2024,6,Q2,IT,Hamilton,Hardware,SME,11030.65,7711.13,1050.18,9990.63,8169.17,1034.62
TXN01244,6/06/2024,2024,6,Q2,Customer Service,Auckland,Consulting,Corporate,33485.56,14027.19,2619.34,32249.07,14505.84,2823.78
TXN00108,7/06/2024,2024,6,Q2,Sales,Hamilton,Software,Government,15498.09,6292.51,1478.7,14665.44,6293.24,1535.97
